,create_date,location_name,msg,msg
358,2020/03/06 18:24:20,경상북도 김천시,김천시청,"③직장 내 코로나 확진자 접촉자로 분류, 자가 격리 /3.5.11:00거창군 선별진료소 방문, 검체채취 후 귀가(자차/마스크 착용)/3.6 확진 판정"
359,2020/03/06 18:24:03,경상북도 김천시,김천시청,②3.3.15:00 직장 내 코로나 의심환자 발생으로 귀가(도보/마스크 착용)/ 3.4.15:00 거창군 선별진료소 방문 후 귀가(자차/마스크 착용)
360,2020/03/06 18:23:48,경상북도 김천시,김천시청,"20번째 확진자 이동경로①3.2. 07:50~18:00직장(도보)/18:00~자택으로 귀가(도보,마스크착용)/3.3. 07:50 직장(도보/마스크착용)"
361,2020/03/06 18:23:25,경상북도 김천시,김천시청," 코로나19, 20번째 확진자(60세,여)발생, 대덕면 거주, 직장(거창군 웅양면 하성농협 꿀농장)"
362,2020/03/06 18:19:24,전라남도 고흥군,고흥군청,"코로나19 확산 방지를 위해 14일간 격리중인 11명의 2차 검사 결과 전원 음성 판정을 받아 격리 해제되었으며, 현재 확진자 없음을 알려드립니다."
363,2020/03/06 18:17:32,경상북도 경주시,경주시청,"[코로나19동선][18번확진자] 모든오피스 방문(3월3일 15시~17시, 원화로310-1)"
364,2020/03/06 18:16:46,경상북도 포항시,포항시청," 2.29~3.2.자택거주/3.3.14:40신광면(외가)거주지이동(가족차),15:30북구보건소 선별진료소검사/3.6.11시.확진"
365,2020/03/06 18:16:34,경상북도 포항시,포항시청,39번확진자(남/23세.흥해읍.전구간에서마스크착용.대구확진자접촉)2.27.자택거주/2.28.17:15~17뚜레쥬르초곡점(초곡리1763)
366,2020/03/06 18:16:09,경상북도 포항시,포항시청,3.5.9시.북구보건소선별진료소검사/3.6.11시.확진
367,2020/03/06 18:15:52,경상북도 포항시,포항시청,"[CU창포점(창흥로34),이마트24포항창포점(창흥로41),GS25포항금호점(우창동로158번길4)/3.3.~4.자택주변운동,산책"
368,2020/03/06 18:15:39,경상북도 포항시,포항시청,"14:10~13콜마트창포점(창흥로30)/3.1.자택주변운동,산책/3.2.14:40~45건강백세약국(창흥로13),14:50~15:10마스크구입"
369,2020/03/06 18:15:11,경상북도 포항시,포항시청,38번확진자(여/28세.우창동.전구간에서마스크착용.36번확진자가족)2.29.14:00~03이마트24포항창포점(창흥로41)
370,2020/03/06 18:07:41,강원도 강릉시,강릉시청," 코로나19 종식의 중대고비입니다. 종교 등 다중행사를 금하여 주시기를 거듭 요청드리며, 그간 적극 동참하여 주신 시민분들께 감사드립니다."
371,2020/03/06 18:02:48,경상북도 김천시,김천시청,③3.6.11:00 확진 판정/13:00 퇴원(구급차)/자가격리중/변동사항 추후 공지/이동경로 해당시간에 방문하신 분들은 보건소로 연락주시기 바랍니다.
372,2020/03/06 18:02:30,경상북도 김천시,김천시청,②3.4.21:00~대구에서 김천 복귀중 교통사고(자차)/ 자택으로 복귀/ 3.5.15:00 대구 드림병원 입원검체 채취(자차)
373,2020/03/06 18:02:06,경상북도 김천시,김천시청, 19번째 확진자 이동경로 ① 2.28.~3.3.자택거주/ 3.4. 17:00~21:00 대구 달성군 방문(자차)
374,2020/03/06 18:01:43,경상북도 김천시,김천시청," 코로나19, 19번째 확진자(58세,여)발생, 증산면 거주, 대구 문성병원 허리치료차 입원(2.17~27)시 확진자와 접촉"
375,2020/03/06 17:59:59,경상북도 울진군,울진군청,"18시 현재 코로나19 확진자 없음. 타지역방문 및 단체행사 자제, 발열,기침등 호흡기 증상시 1339 또는 보건소 054-789-5034문의바랍니다."
376,2020/03/06 17:56:35,인천광역시 동구,인천동구청," 코로나19 확산방지를 위해 다중이용시설 출입, 종교행사, 모임·집회 등의 단체활동을 자제해 주시기 바랍니다.(032-770-6156)"
377,2020/03/06 17:51:35,경기도 이천시,이천시청," 성남시 확진자(분당제생병원) 중 이천 간호사는 병원 내 감염으로 추정, 자택-주유소-병원(자가용) 동선 파악 됨, 자세한 동선은 추후 발송 예정입니다"
378,2020/03/06 17:49:00,전라남도 여수시,여수시청,"관내 확진자가 방문한 조은이비인후과,푸른약국,이바돔감자탕(학동)은 2.29(토) 방역소독 후 폐쇄하였으나, 3.7(토)부터는 방문가능함을 알려드립니다."
379,2020/03/06 17:48:39,경상남도 전체,경상남도청," 정부의 마스크 수급안정대책에 따라 금일부터 본인신분증 지참하여 약국은 마스크 1인 1주 2매 구매(중복구매 불가), 농협우체국은 1인 1매 구매가능"
380,2020/03/06 17:46:38,울산광역시 전체,울산광역시,"코로나19 확산방지를 위해 개인위생수칙 준수. 타 지역 방문, 다중시설 이용, 외출 및 모임 자제 등 사회적 거리두기 운동을 실천하여 주시기 바랍니다"
381,2020/03/06 17:43:23,세종특별자치시,세종시청, 코로나19 추가확진자 방문지 새봄GX는 도담점입니다.
382,2020/03/06 17:36:56,세종특별자치시,세종시청,"(3/3)2.21(금) 9-13시, 17-23시 새봄gx 22(토)부터 자택생활, 일가족음성 유증상시 044-301-2841~5또는1339로 상담"
383,2020/03/06 17:36:24,강원도 영월군,영월군청,코로나19 감염을 막기 위해 휴일 종교집회를 자제해주시길 간곡히 호소합니다. 이미 참여해주신 종교계와 군민들의 협조와 이해에 감사드립니다.
384,2020/03/06 17:34:31,세종특별자치시,세종시청,"(2/3)2.20(목) 09-13시 새봄GX, 13:00-13:52 자택, 13:52-16:00 제일연합내과(새롬), 16:03-16:04 새롬정약국"
385,2020/03/06 17:34:04,충청남도 아산시,아산시청," 코로나19 아산 8번(여, 38세) 확진자는 질병관리본부에서 경기도로 이관 결정되었으며 이동경로는 역학조사 중입니다."
386,2020/03/06 17:31:20,세종특별자치시,세종시청,"(1/3)코로나19 추가확진자 동선안내 2.19(수) 09-13시 새봄GX, 13-17시 자택, 17:00-22:30 새봄GX"
387,2020/03/06 17:29:14,인천광역시 남동구,남동구청," 코로나19 확산 방지를 위해 이번 주말만큼은 외출, 모임, 집회 등 단체 활동을 자제하는 사회적 거리두기 운동에 적극 동참해 주시기 바랍니다."
388,2020/03/06 17:24:10,충청남도 계룡시,계룡시청," 줌바댄스 천안 워크숍 참석 강사 1명 음성판정(이상없음), 다중이용시설 및 요양병원 방문자제, 손씻기 등 개인예방수칙을 준수하여 주시기 바랍니다."
389,2020/03/06 17:23:34,부산광역시 사상구,사상구청,부산86확진자 이동경로 3.06. 17시 부로 방역소독 완료.(외국인은 Emergency Ready App 사용)
390,2020/03/06 17:19:18,경상북도 영덕군,영덕군청," 청장년층은 이동자제, 위생관리 철저. 고령의 조부모, 부모님들께 전파시 치명적입니다."
391,2020/03/06 17:16:48,충청북도 괴산군,괴산군청," 4번 확진자(78세/여) 3월2일 10:00~10:50, 장연우체국 11:00 장연우체국, 3월4일 11:00 장연우체국, 14:00 장연농협"
392,2020/03/06 17:15:37,충청북도 괴산군,괴산군청," 2번 확진자(67세/여) 무증상자, 자가격리 중 확진으로 동선없음. 3번 확진자(78세/여) 3월2일 11:00 장연보건지소"
393,2020/03/06 17:14:35,전라남도 곡성군,곡성군청," 곡성군 코로나19확진자없음. 안전한 곡성을위해 집단행사자제 및 외출자제,손씻기,마스크착용, 발열시곡성의료원(061-360-7563)으로 상담바랍니다."
394,2020/03/06 17:01:51,충청남도 서산시,서산시청,중앙재난안전대책본부 정책에 의해 코로나19 확진자 18명이 서산의료원으로 추가이송 되었습니다. 자세한 사항은 홈페이지 참조하시고 넓은 이해 부탁드립니다
395,2020/03/06 17:01:08,강원도 속초시,속초시청," 3.6.(금) 17시 현재 속초시 코로나 추가확진자 없습니다. 다중운집장소 방문자제, 철저한 방역소독, 마스크착용, 손씻기 적극 동참 요청드립니다."
396,2020/03/06 16:55:56,전라남도 나주시,나주시청," 나주지역 현재 코로나19 추가확진자 없음, 외출자제, 사회적 거리유지(2m), 마스크착용 필수, 손씻기 등 개인예방수칙을 준수하여 주시기 바랍니다."
397,2020/03/06 16:43:40,전라남도 해남군,해남군청," 군민 여러분께서는 코로나 19 예방을 위해 예방수칙을 준수하여 주시고, 마스크는 3월9일부터 1주 5부제로 1인2매씩 판매하오니 참고하시기 바랍니다."
398,2020/03/06 16:37:02,경상북도 구미시,구미시청,"추가확진자 1명 발생 : 51번(남,42세,도량동) 동선은 파악 후 공지하겠습니다. 사회적 거리두기 실천 , 개인위생수칙 준수 바랍니다."
399,2020/03/06 16:29:27,서울특별시 강북구,강북구청,삼양 아케이드 (삼양사거리) 내 “ 맛밥” 은 코로나 확진자(2) 이동 경로와는 관련이 없습니다.
400,2020/03/06 16:27:10,경상북도 영덕군,영덕군청, 관내 고위험군인 65세이상 고령자에게 마스크 1인2매씩 배부합니다. 마을회관 등 안내장소에서 수령하시기 바랍니다.
401,2020/03/06 16:11:37,경상남도 창녕군,창녕군청,창녕9번동선 ①[3.4]20:00할머니댁(성산면) ②[3.5]09:05창녕보건소 선별진료소 ③[3.6]08:00양성판정 ④14:00마산의료원 이송
402,2020/03/06 16:01:41,경기도 용인시,용인시청,"서울 금천구 지정 확진자(40세/남/동천동 거주/직장 금천구)발생, 자택 소독실시, 역학조사 후 동선은 SNS 및 홈페이지를 통해 공개하겠습니다."
403,2020/03/06 15:53:32,전라남도 영암군,영암군청," 코로나19 예방을 위해 요양시설 등 다중이 이용하는 시설 면회를 자제하여주시고 종사자 및 이용객, 면회객께서는 개인예방수칙을 준수하여주시기 바랍니다."
404,2020/03/06 15:51:53,경기도 용인시,용인시청,"분당제생병원 9명 확진자 중 용인시민 2명 발생(부부(82세/73세), 상현동 거주), 역학조사 후 동선은 SNS 및 홈페이지를 통해 공개하겠습니다."
405,2020/03/06 15:47:27,전라북도 임실군,임실군청,"임실군은현재코로나19확진자,접촉자없음.예방을위해 외출자제손씻기,사회적거리두기실천 발열기침등호흡기증상시1339.보건의료원063-640-3171상담바랍니다"
406,2020/03/06 15:38:48,경상남도 창원시,창원시청,"경남75(14년생,남-창원22,창원무동센텀파라디아),경남78(75년생,여-창원23,남양동우성아파트) 자가격리중으로 별도동선 없으며, 방역완료하였습니다."
407,2020/03/06 15:28:53,경상북도 문경시,문경시청,"4번 확진자는 금일 14:30에 경북대구3 생활치료센터로 이송 조치하였으며, 거주지는 방역 소독을 완료하였습니다."
408,2020/03/06 15:19:58,강원도 춘천시,춘천시청," 코로나19 확산 방지를 위해 예배, 법회, 미사 등 종교행사와 각종 모임 참석을 자제하여 주시기 바랍니다."
409,2020/03/06 15:04:43,경기도 양평군,양평군청," 코로나19 예방을 위해 예배,법회,미사 등 종교행사 및 각종모임 참석을 당분간 자제해 주시기 바라며, 손씻기 등 개인예방수칙을 지켜주시기 바랍니다."
410,2020/03/06 14:55:56,충청남도 아산시,아산시청," 코로나19 아산 8번(여, 38세) 확진자 발생. 역학조사중. 이동경로는 시 홈페이지 및 SNS게시 예정입니다."
411,2020/03/06 14:49:18,부산광역시 사상구,사상구청,(부산86확진자동선) [3.4] 자택 [3.5] 10:10-10:49 좋은삼선병원 선별진료소(주례)→자차→자택 [3.6] 14:00 부산의료원 이송완료
412,2020/03/06 14:48:59,부산광역시 사상구,사상구청,(부산86확진자동선) [3.3] 자차→09:40-09:49 하나의원(주례)→도보→09:49-09:52 신주례약국(주례)→자차→자택
413,2020/03/06 14:48:40,부산광역시 사상구,사상구청,(부산86확진자동선) [3.2] 자차→자택 [3.3] 09:25-09:33 순산부인과의원(주례동)→도보→09:33-09:34 드림약국(주례)
414,2020/03/06 14:48:16,부산광역시 사상구,사상구청,(부산86확진자동선)[2.29] 10:32-10:34 신주례약국(주례)→자차→자택 [3.1] 자택 [3.2] 08:25-12:00 주감중학교(주례동)
415,2020/03/06 14:48:06,대구광역시 전체,대구시,코로나19 최고의 방역은 시민 여러분의 생활수칙 준수입니다. 「감염병예방법」에 의거 주말 일체의 집회를 삼가주시고 사회적 거리두기를 실천 부탁드립니다.
416,2020/03/06 14:47:53,부산광역시 사상구,사상구청,(부산86확진자동선)[2.28] 17:02-17:04 초원약국(주례)→자차→자택 [2.29] 09:40-10:32 하나의원(주례)→도보
417,2020/03/06 14:45:24,충청남도 천안시,천안시청," 코로나19 추가확진자 2명 발생(총84명), 남2, 손씻기 등 개인 위생관리 철저, 이동경로는 역학조사중, 시 홈페이지, SNS 게시 예정."
418,2020/03/06 14:42:37,서울특별시 강북구,강북구청,"확진자이동경로 중 상호미발표 업소는 접촉자 미발생입니다. 코로나19관련 상담은 보건소02-901-7704,7706,콜센터(120/1339)연락바랍니다."
419,2020/03/06 14:14:26,경기도 고양시,고양시청,"3.6.코로나19확진자1명발생(삼송동 거주,서울가산동 직장) 경기도의료원 포천병원 입원, 소독완료,확진자 동선은[홈페이지][카카오톡 고양시 채널]안내"
420,2020/03/06 14:11:25,충청북도 괴산군,괴산군청,"3월2일 10:30~11:00 장연우체국, 3월5일 11:50 자택에서 검체채취, 동선이 중복되는 분은 보건소(043-832-4000)로 연락바랍니다."
421,2020/03/06 14:10:41,충청북도 괴산군,괴산군청,"2.26 충주 이성주내과 12:10 보경약국, 새봄미용실, 12:50 보경약국 13:05~13:50 귀가(시외버스, 충주교통) 2월27일~3월1일 자택"
422,2020/03/06 14:08:49,충청북도 괴산군,괴산군청," 충북 16번 확진자 동선안내, 2월24일 10:30~17:30 괴산군 오가리 경로당 10:40~11:25 시외버스(충주교통) 11:35~11:45"
423,2020/03/06 14:06:49,전라남도 목포시,목포시,"시는 꼭 필요한 곳인 의료인력,어린이,노인,장애인,임산부 등에 어려움 없이 마스크를 배부하며, 일반시민들께는 정부방침에 따라 공급되니 많은 협조바랍니다."
